"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79","Gene80","Gene81","Gene82","Gene83","Gene84","Gene85","Gene86","Gene87","Gene88","Gene89","Gene90","Gene91","Gene92","Gene93","Gene94","Gene95","Gene96","Gene97","Gene98","Gene99","Gene100"
"Cell259",126.015367394867,1.24050679954569,2878.05188775113,4.24778791378996,26.6810920175943,15.1597050831956,7.4305192096407,0.00990065224346553,25061.4442634078,5.59610665618972e-05,0.000689707098746048,1.64846428039495,0.077473463446572,5.90930541606065,0.104125883555328,2576.42613191114,0.0108089350131198,10435.6305486095,2.76480064072799,0.127689453038663,9.29650197622996e-05,0.000122084522299855,46.7121100053703,0.427489316806459,4065.86644224303,5.46857656261014,0.0303912181592052,35.0481286741249,0.00356923100821056,2738.13033047742,15.8707764112129,2.50657104774415,261.999600232518,2949929.3343615,0.133184663179147,0.023636261847255,0.236818672669542,347.412915483369,0.0063428530404205,0.512142940935185,44287893.4889911,0.00342952336256582,2137520.76273782,225.801994056654,379.795415716907,61.4012555973362,0.00587342484516739,0.584999123436457,0.751738521174202,1152678.36571669,2.23842035647795,0.773204069216523,0.00384883107209849,22.4898307364679,0.0311180460686838,244718.938420236,0.00012533710209648,67644.3659887296,0.0461905853974459,2.63449744672628,56261.7249908116,0.00412211478299595,1319.49002068496,0.00631630879796976,116.820239007308,0.00180151786222366,144.709261950351,0.000559057655983043,4.7838573128699,0.350964759158385,0.0673726859969469,0.0896682479974683,835.360559109549,299.014375578355,1006.57639511801,0.00968397109870224,2053.34506183095,9.77571080032934e-06,0.0399455257864289,0.318690604729919,0.409989479536776,13.1055656410868,0.292645615506014,0.352858414343802,0.226062562652821,9044.70389032082,505.160038713583,187391.055919985,5927.64229430834,1.87528578634833,2.24330847592915,746.2025163955,7.71024329569053e-05,0.0417742407983603,1.86663091886336e-06,0.00167939768183423,12123.6238533665,4.43779255538308,9821.99989650667,0.270605619265704
"Cell260",30.615637209985,15.7926865196337,22.7185497365348,3.47493349697539,10.0902061895609,11.4578943607459,2.69919019962497,0.00368515743275788,43.1891584173768,0.0195075908335932,0.00377486136125268,14.6564705049508,0.442112725716217,0.282360314768315,2.82877525617439,547.373695552861,3.20138179825061,0.367626129581968,13.165427574062,370.47976557997,28.7798033768782,27.9520227965322,17.557096800949,0.0958614225469927,0.973155827978337,1.65319662618963,79.6696966456291,0.0249501499019171,0.538111168890133,1.07908698036449,23.2920695750984,0.0655706083677463,2.93893470607612,33.0226404900597,18.3521746110058,0.172074987322748,5.62717260556023,1.3290879012295,5.15268687632213,1.84690686048895,324.364013660394,5.57263453724273,35.8776761587574,0.0362851174220264,85.5603643970133,0.353410308817101,30.8644892098106,0.113402349409692,13.4755874238096,13.0161360943789,4.35237416857319,0.680301884771724,6.16818670164912,49.0928049672498,5.75369163303423,122.19981408623,1.04344248629672,1299.09937083518,27.628848037576,0.132924778630708,128.153923999417,0.0132053652979419,7.74007332201696,0.227345131785815,5.72557442269806,1.90898984299092,1558.53289200918,0.158054197681712,17.1120855810007,0.44896638645398,0.879247495715822,2.37005778684587,2.35031739008057,1705.31610558159,3.50669524265773,25.8250496227863,5.84370785170277,0.0665811535001403,5.52353495546576,54.8691922284412,5.75405892415331,2.18642261085999,0.700004147726529,0.00590931767070083,45.2170284258229,0.22147266537966,22.0105438916856,31.2043345961273,50.728668175563,115.164964301684,82.0064337509083,19.5635128813599,2.03014624215177,2.44839412147777,0.0671216401714302,13.9238047757671,0.0391391037492997,2.70470777098194,3.4044295511375,0.14125216983307
"Cell261",0.0153909381533904,103.048778347814,6.55278620873588,0.0976458568694487,487.143920192307,0.13846542522101,0.185173653109774,15.4073273775946,1.90867700984403,1.12826869300603,267.08415895835,35.9576215178506,19.0814693239614,0.955823824627049,19.0561785848304,79.1319380960752,1.3656177397593,123.411672346134,8.51725591586638,4629.87841934758,1.439700074575,232.914854344006,0.0283465113870721,242.380382580954,0.0622960195011067,0.0147305164350722,3.61329047049205,0.0125047614106495,0.077216892542802,0.133808127222863,4.91489474257686,0.34198449438955,8.6557456959348,0.559309807722515,0.376715203255506,0.00258776510797133,2.6645947782876,8.26557832716089,9.14747439571547,11.1877785265808,30.2146904987062,202.682940687952,9.1348079876552,1.17597827268768,0.0122594406476095,1.57803173970831,2022.54999271318,61.4527896009597,21.6091488549345,0.067970769620926,27.7066190041327,10.6962246154845,10.1541533136269,0.253744919341013,0.751438210338162,0.729995727602021,106.290448165315,3.83841046596999,4.78544480461152,0.162617721062397,2.05420764833449,0.157282250342967,1.10876268662761,17.5327566481372,52037.7817919318,16.578089534664,13.7402398490797,0.136412567673938,8.50064268978729,100.766934823563,62.152629219999,143.600176406914,1.95018572319299,440.085575760801,2.91214017527292,2.71039715703432,34.554355144013,26.9141052232689,65.8416631838755,4.4108663820891,80.7874775609637,1.22817699916821,30.2241044604555,156.270423415077,18.1967802097984,18.0245157096397,14.7951251315109,6.95895680288655,2078.19610671423,84.0109039885844,0.0221123994012354,0.212012653319289,273.099058170141,34.3309976221523,69.1526676507114,3.99065942222331,108.516024853779,0.483325442571554,2.51421860374321,68.2370334611248
"Cell262",0.00133412084698566,1584.56424181367,17.7854337340147,0.0674040952644316,11231.0456478458,0.00151232958871051,3.53454679998894,294.420452484462,0.46048875515555,1.49839713486877,11526.3364001167,243.804728153399,1.90765265160236,3.45506831191317,4.30121960732995,2.09148502952263,0.0136071886740343,5367.83787722957,10.0268607144884,7954.1238967542,1.98229604989686,55.4720877140727,0.00854195427643831,328.527356055799,0.0759371099427132,0.264248740252652,23.5331832562327,0.0299166725692672,0.0895087630760423,0.465175071804847,105.100924189938,0.85836017847499,31.8265820193006,0.391998543140359,0.558652602344134,0.00259835887267622,0.0414962695362486,0.865266115316882,8.0119215358822,33.013727563347,77.9373006239721,17.6805784260261,20.6240631606662,5.20250154121718,0.283271994616031,1.44306261769866,4923.08828572947,9.72075040436789,159.821963998454,0.0775485599440376,1.89879363186205,124.83466078502,1.92382790103328,0.0197087984511526,7.94719175731431,0.638300236654956,66.6304769239564,1.21501409830512,14.908527108505,0.174902043244274,1.49566229699023,10.3663126164593,0.716187513790187,2.02399243030185,43951.1759958119,102.61581184187,28.8340887826697,0.143582229715848,1.81087459011973,6835.11382176892,0.470591133546539,450.429582562765,12.964777712427,3620.14820510491,16.0140318165315,6.2342399135228,10.6573668607872,10.9658458070208,119.99267388916,3.49253765786472,231.415307598636,15.1596411677797,15.8818374304793,9.85628659421131,1.42842320352822,626.147908689757,1.58045353530415,87.1026665748743,95422.3873024172,87.6800029428765,0.435707605504425,0.0114714745354047,80.9285214309198,58.0708181145371,23.3668294309982,6.34337167445596,890.59160324247,0.394561227696895,0.111655363651974,297.135306392167
"Cell263",0.49907781190892,52.1574002516223,0.207476268586169,3.23603016922363,169.81162582122,0.850664441508664,1.23500933644245,3.53271640613238,0.00876911764290812,30.023315946522,744.40202033115,0.864742047678793,0.0295968766844283,0.125094496829336,40.3608870018065,0.138324672536323,0.0418233408462977,1.53103315285912,705.125764675835,21.1455569392231,4.6726420183697,773.497214173535,6.50650451209973,1103.27768246045,0.198856682879722,1.7365674182186,220.538466998928,0.14519026167269,0.120467934194507,0.539661087685128,6.07921672010004,0.361498032856443,10.7345706673151,1.41590512036635,1.03693858746106,21.6379802510938,0.495610253684976,0.65025759762797,276.06720628916,968.213212819444,0.157792987695287,14.8593475556824,0.380643473350055,4.41302626086725,0.169693164667955,0.973110933182139,198.356864243644,5.69165103970177,15.7845073427763,0.0276751385030626,13.7029588533023,351.582821170826,13.1118240011207,0.556847971592949,185.042094424539,0.117484020710853,21.6490161338253,13.4143935475438,74.953158720429,16.2157734335209,2.7341619775224,67.1580880265114,706.224082271872,1.19970585746744,29.7103357672847,7.12653917947433,274.721334226564,6.222654513914,0.597245580247057,2.29086569570696,0.269390052024599,3.24333077103316,1.61992830915177,91.2587936206122,0.682698599774612,3.97034529960749,0.781391834089864,2.9192044307193,23.6701463699508,1.71875832200884,570.569794382382,4.69445512334253,3.38024383542153,5.03606201601022,57.2264809782441,0.833413183648893,0.316959809759509,1.48839481575762,17.6592927767,63.1512812853184,9.23910915054103,0.393249288364519,28.3712786169242,6.97131968503169,10.3873366400057,163.440517656458,0.603589402826147,3.1517903492898,0.0268138307408361,27.3219895927721
"Cell264",9.2029802735824,0.418546869633474,306.982224746168,26.5950386516995,1.0112719163002,30.4748324190662,2.91053921486498,0.00832322738599326,17395.1702290693,1.72557623200715e-05,7.51307239978748e-07,2.1071616630858,0.0149273154883172,46.1746209852813,0.0462096224721002,3747.91479311785,0.158698018497038,421.588949798973,1.10982293178643,12.8251878194735,0.0444811524678009,6.90390874311089e-05,49.4655126178875,0.00312102053736825,2542.91929529226,0.483197448614464,0.0679265993693024,1.69948379651875,0.111493799358143,2.655130390645,157.336019371822,0.118232014601017,215.211167266442,227581.711348109,1.94702806209492,0.000643045063671073,1.83267001199855,53.1048639421572,0.0305863481797686,0.0600542728482905,71964406.921824,0.0364568384775307,335900.121697928,0.513192247960637,222.78452980045,151.257812798763,0.131152500215049,0.0908132984603915,24.6675195376973,839518.748454582,2.19915912346766,0.0434969994215878,0.0360491953404604,812.718476367139,0.00464389288366736,4403.21711241687,0.000325585052294811,6061.77569874177,0.133481608905828,0.0748147418267832,2301.52427840411,1.61117339516723e-05,8.72087125162646,0.0417093024974883,348.827731485209,0.113973832404609,219.121134513482,0.000487806215220708,84.6173949536208,0.163587743151619,0.193522882052816,0.0158690817516594,12.7851969467289,208.158610934316,66.569589918376,0.215753640239986,299.829626559558,4.12289564024388e-05,1.91166637416057,26.8053149446935,0.0109188640357214,1.4352526144212,0.254516107187139,0.069923134536329,6.70851297115945,35.0948086687796,28031.3084805451,265773.622845403,41150.353189718,3.03839783813373,18.1688280572885,1216.83109394222,1.0707362394057e-05,0.801924721224947,1.68136698866399e-05,0.0106712368608478,34.1979748757545,16.1742992682862,3583.37784599174,0.374816061923212
"Cell265",646.117858104175,4.35983627491581,0.0326332548119235,63.7732901221511,12.5538325515817,501.8605679728,113.310408593242,0.000465270191473611,47.2198754633557,1.12234463780743,0.00392574899693462,17.2002747480822,0.00105432837834055,0.00123647253261231,25.0498362131099,178.746924540785,1257.92482355887,0.000807952975920202,49026.7566097073,0.682962465790177,32.6329488485146,454.906470197883,265.330952933683,0.179758025293107,9.87310207078791,1.02781059577865,2591.7502497917,0.00268697009476131,10.3945367233202,0.0605923359453478,0.889868623957248,0.712510912046691,0.0176349764637561,0.0428284340054645,231.712942988582,333.183509049384,2.79876596483702,0.068403828866038,47.5949538126861,4133.35195462624,0.0045806705704916,44.0788147832501,14.9916812609524,0.0199409288995335,1.01777904323552,0.244705574993865,152.453369754806,0.0748980955745501,106.110704278201,27.3308403067286,23.2010307991593,0.277134138362411,1336.68339389809,27.7947565859238,426.965072178642,1.3509104107198,4.83904350018925,2088.04755907669,65.7501128562814,1.89217529149451,42.2068878988486,0.547601998858166,410042.023860845,5.06990102087659,0.900876974469835,11.3048343526182,5067.72620247297,123.768199570846,0.160853305078407,0.000882995404696093,0.041227353555556,0.0100247666836362,0.107480373644649,9.84341952112834,0.0818168449831948,1944.35760548424,2.81533815091834,0.0709036038229284,575.101931783743,101.333487564895,32.5017044818214,0.0190187964777759,0.371632481593635,0.0539052477299244,1226.47961374685,0.00377695204097906,0.00326760327959013,0.00791720851038168,0.761176817894331,92.7494346092652,2717.92464889034,2599.03683728121,0.415329212799358,0.559927781333668,0.0458702610122749,517.405183123572,0.000390140610665509,2.19442295032066,0.00115934160125924,8.05490020787685
"Cell266",0.00660721093244412,139.866277077506,7.70586724527365,0.582692430054581,282333.243055422,0.00221884482898724,1.99716447783645,404.470867658646,0.290385428582804,77.4029119521288,326492.089093103,6.90383424586997,0.00673182579525233,0.736466068013942,14.3420108161455,0.14840970364509,0.0207078273987773,93.5799480894135,1067.46778926213,45.992406801926,1.33897239752003,932.34433730815,0.143344687237225,555.229263740884,0.0779361703585202,0.0693086817562257,5.95347526740485,0.0887800433730482,0.120332005367216,0.119531445706061,5.92780976114496,0.668384176961701,7.33171767843054,0.0499300900550992,0.384485518851672,0.00423798897190087,0.0544813675057993,1.02010094486147,212.266589584422,23645.4206785919,0.0495610244130155,13.8610691168485,6.05266640948927,1.38752661367209,0.000504314608276877,15.1771524534808,1651.83352389672,21.6348963800294,90.5445067457193,0.0673897847480451,0.675250519875372,903.59253216381,2.44000665865097,0.00518112114713436,358.744147892642,0.0308409045142134,77.2296054198084,46.6667674735025,46.8491255950005,18.4454812971337,0.0118077634450557,7.80885264501921,56.6106122216701,74.3719156398926,6359.64540602484,93.7674338051817,55.3425536183498,0.379988960357604,1.87556871185299,100.097286977533,0.207207246783256,37.8510817502007,3.33156986223088,2763.22368779662,2.90600517241832,10.5374804205144,12.0285542708879,106.470618162997,535.37867229676,1.97688142722754,11708.4719696778,7.33912947934233,67.1112684988935,43.1406292403819,210.555676868731,753.445208390426,0.0408036171521712,3.4642313935608,1939.70570655257,160.392207795184,0.296429797528104,0.019880708338167,641.846477902374,34.0045411808526,200.250938380975,40.6635497650566,245.236494365353,0.0620077056084938,0.00255495311347745,6849.13125575146
"Cell267",0.118165592310743,607.011659788904,1.32203651390464,0.615191939049095,23.7928353255733,0.530803620413431,72.6831336805852,38.6200747449395,0.103980840251696,1222.33650624354,1360.48844017297,16669.2106407855,252.018929229081,0.0357312920319919,9.3399210614626,4.0638825497577,121.183045033985,8.27656231748807,20.9230143032074,4002.21495559913,4750.02786917804,821.903477179437,0.194548227849732,7.06644311402019,0.194760071221101,0.20153341325062,1583.71113368246,0.00728923814873249,18.9095469033452,0.0813854577382129,10.0991049732184,4.3221664120895,0.0553142476943762,0.000254595228799117,25.3724180811796,22.0921962076642,36.4249997713806,0.851874793760179,22.8779548322452,17.3026294823068,0.00125633182457402,10857.0924157622,0.0316307381956502,0.0437035633390782,1.63511537616918,0.148577615949565,2014.47881369203,1.75794268160412,753.600247866607,0.0315854219479305,28.0845960684938,2.03007861028441,2181.06636244153,1.35242590995424,7.80090557376343,0.0475734777260762,43559.1639799409,0.0173690070758794,76.4596486081796,0.221647735735787,0.0956130340397569,17.2134246313173,1.75295251163289,145.158176485747,411.09394281299,320.864896483122,9.83300471479374,78.2278397490613,1.28772608625912,693.606313526989,15.9931617737506,24.8284340305369,0.403493505343563,120.35086554831,1.10361761729178,13642.2002048008,0.175560973397838,436.256026387503,422.531153115674,56.0215203158692,59.3471014732847,2.36818107700509,62.4007088741584,6.27838267886446,4.08217885047199,0.351532057775709,0.074309261405939,0.0164179902543444,49.3121885805298,63.6490779409635,2.1669957670656,0.0591860883907168,8884.61773350478,26.6553497350034,257.283791084687,186.642516969597,1.12141626048133,0.41213136392695,0.00282195508231891,72.5797772675526
"Cell268",4.255228077347,1.91150252843495,21.7537106008903,9.23918424276951,0.232244998443055,13.4455812963211,36.4302513357089,0.0602036965096283,5.71815083180488,3.39358942084793,0.00665959823829278,99.2908413376092,8.6317293390688,0.0156949033360267,2.08116177154611,17.2766906551488,26.9807885072563,0.928752359682999,3.05181460915895,18.8911917923291,12.3911843331795,0.304322618561721,82.8705288001932,0.0676008076023134,14.542209779938,0.117891818259912,6.11941272119649,0.429222956299393,1.10157619960291,0.610467058768622,24.0379780486422,2.70892513504077,1.29667722631416,1.75999437881529,4.59082356151855,5.64323841188928,570.956483865559,0.600639854764233,0.514131584719445,0.280598582486883,6.0512346922212,5.94787161734673,0.140761435036656,0.0251923303261434,15.0779421329667,1.00867161126748,6.12079909301734,0.0992946774467321,2.81492383832331,7.61036854166618,288.425167706681,0.0525940234504221,101.190936996882,5134.02884549024,0.028939261236852,1.11392986811856,1.03307805220852,16.6446384331776,17.7131893606278,2.44032714137352,212.715300530645,0.11923443508393,0.758914700873716,2.63942121309114,59.2956513068858,1.81359904680728,1.81630226449352,0.243639635276928,3.66195717814903,2.59267775609091,3.16574616480331,0.0839094025142402,6.01462351271157,2.2440635387479,5.05400064052685,74.3842352212802,0.0215165281586353,0.325263094223469,1.70734371499133,143.156422456321,0.331819537424243,0.625746499592182,2.71883859613812,0.481800442352898,8.46225872847077,0.379154368874373,242.296266862788,0.521956340009645,1.10545476497309,8.6487075065119,38.612156596486,98.0138377568133,0.452688567213752,0.118304355175002,0.0511671846797243,0.150995986293237,0.851684442105695,3.17389071646526,0.900387192579303,1.21240937958811
"Cell269",4.08750057987306,1.45491372836001,1.57508552001584,17.4639312522385,0.0246929568403461,117.5373632903,275.143610567518,0.317663187274167,42.3525142330205,0.613655257386022,0.000296538453072718,77.3868692058367,9.55857970426004,0.113555366089677,0.339506566963812,161.098437271375,28.812924009434,7.50935576524767,0.171685779945444,134.45784257908,189.384930940101,0.146670309858093,21.5955515002876,0.00284923866470839,95.4168826197288,0.798667018845052,4.09417461971201,0.0924996817384148,57.6608603625836,0.200656047089552,142.841346429802,0.366937395741388,1.3025273834627,8.32715144855343,7.7357414388093,0.0965451288097919,879.976748007526,2.65320644181118,0.368577891991145,0.0112053035727626,239.472472228241,8.98845527052125,0.544516969705335,0.0438677427714344,104.633664659389,1.75084874202991,23.7985420560092,0.00657199248252973,10.873575338434,905.770182145035,162.660840887009,0.0245532956730394,177.393117609821,15833.0495896846,0.0097747907604477,2.78921665026422,5.91435087441871,0.501181750249746,9.58595392657013,0.0215764576987927,37.8643310751308,0.0306631961565583,0.0803000207749613,3.01809997967801,56.6894380062699,6.18699650228826,8.42723435234087,1.7300762642345,67.6790215090775,3.47012384599541,17.0883662365049,0.0519027220806266,0.694842832569702,0.980791847048901,6.04036093872333,128.650679386494,0.0117692148733731,0.0119052906227923,21.3122133583751,686.527784667056,0.0240595728849366,0.230431405460907,2.41968717828363,0.0835638098287321,22.1987093209805,0.0245504607541831,248.524469340197,5.22669270797403,23.9370839193049,10.7512863181142,61.1643886867972,744.85575116616,0.0628797805156499,0.636856135726994,0.0606839309944131,0.219771317346953,0.0545350539684177,0.724266767861228,0.405273660051881,1.45462773732956
"Cell270",0.0043737288359272,15.0820270873074,0.0940767333401987,2.67807541895907,4498.37534173693,0.0337712370945167,8.60329030717661,91.5381594516623,0.0518940939563933,869.723153206642,94079.9400284725,78.1092387104629,0.0639440595583304,0.035407783388097,67.8612398901395,0.395049165310577,0.053517350054078,0.442904391832739,167143.877051531,52.8384548324099,801.803706965499,47097.2120724001,0.929733397375443,421.354339165755,0.0981204742655562,0.00275782643139645,421.046079137774,0.000569034136857693,0.0973996692605001,0.000311593920606152,8.41457367287011,1.91045559587227,2.18519328846989,0.00249803520433854,17.7901792406974,0.69306264206226,0.243140720742448,0.711086027274187,481.52421546092,16704.627483826,0.000101762674536659,101.398817586204,0.0103800630968226,0.0486808386049461,0.00171490489148755,0.242427289352368,5222.50872709426,27.3572801594226,289.89143701164,0.000238843136986443,6.92120511652517,106.141164458909,98.5544084743787,0.0685288070020089,126.397429495328,0.00129962548056183,43582.2722597696,30.2433402429426,319.971479202571,4.72141030108869,0.410942476370993,193.328599611585,708.412320770351,178.975354340344,406.874942855412,38.4130392398592,1108.87087884007,18.3223029895416,0.0617276326653318,12.3662318349974,0.36009137004944,10.0056132668178,0.718994328419355,222.281953727885,0.489881772848504,472.442855962433,0.29614142648397,39.8859195689461,1871.40783015028,28.8645140690324,15968.2108510314,2.44837439542162,111.723601997618,64.0187477982041,270.416274105217,2.35138427235446,0.0282557224851343,0.0129522596131129,33.2397841412797,334.78080706856,5.5165395258857,0.0221100616223331,3746.24013665096,62.454652177343,1048.97322333785,170.838973530466,0.44115508516328,0.0391412139812379,0.000216698233915729,3820.87066570373
"Cell271",5.01605481038103,1.77623898547067,250.98011228862,65.7989780632321,2.61349286255821,12.300706020198,0.330187438866542,0.00892786552547848,15.7777878921892,0.000101880053731243,0.000565832680759602,0.0531262395489917,0.0881164526011979,131.978892437709,3.94212237120084,3.83272778583815,0.0123785348213619,2731.81239534903,0.367192684784462,1.15505844569938,0.000325940930404797,0.00047086589175311,24.2461280486253,3.80739987285516,812.946218396519,4.42448363142194,0.120654475121751,15.3463131839432,0.0177160502502308,64.1070646029494,72.1001097579188,0.20260487016056,2089.40218689844,1289487.94271852,0.326533719891266,0.0456849290631179,0.00979828097652927,91.8348686717755,0.0483643960237567,0.156580657802277,93789781.0294534,0.070275556073081,279740.69831092,219.315951799906,88.8866755994752,99.7806828157765,0.127960026714096,1.34743703066897,1.86809859374214,5994.77165539235,4.98092225053146,6.34030605775604,0.0120421466120087,38.9267531153182,0.080789724657726,6198.64711842191,0.000104746563651936,696.838248512622,0.0609959002339612,0.0101651818339542,21012.1970846575,0.00239859650762225,27.6339524164999,0.0273207499641101,248.819035880867,0.0387277008721533,70.7558793057657,0.000212369912921773,20.0910907375945,0.352482321055986,0.0401161799603704,0.631866863652969,153.601157392427,9.02604909997953,115.855931613549,0.0103731592855296,4066.074192776,0.000148555494417048,0.0850889740523746,3.31401794808882,0.0190744275619181,2.16110297623962,0.051658614996688,0.173139810150522,0.830791262175636,144.877069611846,1497.64741683126,200991.512699131,15569.3618686633,0.356542625981963,20.613491008007,433.597565759724,7.04174560072977e-06,1.18571311236535,9.90223278663009e-05,0.0411990605561973,137.463664267543,75.2166395443199,2930.49063568579,0.511097276255629
"Cell272",15.4890190101865,99.4901383592874,88.517704858384,1.15333016236537,1.65629894788757,14.0444364678229,41.6128084925925,18.5470331374321,8.18049294934697,4.28365622495353,0.144231348035879,217.557700337045,74.2412306425953,0.61753002888655,0.985138279513105,16.1511764087465,12.69872390514,215.339784785753,0.0139407919054521,16.4427152481004,0.830551121360407,0.767714372399637,5.45073640263299,6.8331255683415,10.2293345193369,21.36729881338,3.90901766309363,29.8412017886333,1.17983088434649,1466.16494754466,16.7880291602943,9.04455959866806,0.286663973307499,7.43033998537203,0.115455797749629,7.07879661111456,33.9505915165147,2.66228739209937,0.0147804142730267,0.337387528492602,41.8802545768198,1.73164054680722,6.77389948953731,18.4050280659195,293.590124836161,2.69819815390545,7.65679385188152,0.252640599248538,0.372093317566481,161.402093906234,55.3351269791224,0.199964315937422,179.217081062257,219.206157946917,2.18218617270447,479.481254263858,0.789247105657661,2.3671397238321,7.53027904870823,42.9203205158551,88.5292956426466,12.4073779520245,0.923099680774967,0.332259599690542,667.432922543099,3.85463101116996,4.28452245933017,10.0334739693019,2.58033179119147,63.0289779270887,13.2114497059443,3.02227710165322,25.5983404311348,3.21560906275673,14.0114596369127,8.43820087699791,0.302153399648203,0.324327649255085,0.0520109035975409,0.395083126412173,0.130324214288082,6.17703126575943,0.484649253650726,1.16056493248801,0.217780067107838,3.03744413425415,5.24848207839071,12.3460530406272,1.50563699932093,3.04387712617444,1.14355379806078,43.1079511279607,1.58119379256747,0.0940567881380445,0.0191559893128262,0.136094351563678,358.957558842466,1.70267516412456,6.50596753058007,1.26523851725197
"Cell273",96.4878907343602,1.6876217358862,0.155222728879573,6.91280780146468,0.0884777034361929,3897.23129445264,49.5485611253541,0.0182803558379997,9.01840407659531,48.0396239717215,0.00157644011612502,1129.06475615172,1.64739535078097,0.0398637789714723,5.84303019884321,1734.92419858393,1329.04041234143,0.00365015990018799,57.415319184585,10.0202698581513,2371.98892018876,242.54579240568,73.7986327629206,0.009007246869635,1.00245208736601,3.29025106053832,843.731864003427,0.113442470254071,166.306292659892,0.329048265514634,1.50615240837768,5.2093244829912,0.0171868265234524,0.0450275285886095,42.6437708008369,111.241762950213,383.831204378855,1.76532732978332,6.84479924618902,8.73874001129554,0.0108736817832787,42.467888737042,0.0525413776194595,0.035022984773452,6.7787812259986,0.171682387380254,283.54018889626,0.0621636196914949,17.6686465090015,14.8499021506479,201.004302123891,0.0519133747560067,1640.00563851106,269.308443443542,17.5341914708476,6.71714449052598,88.3306312165341,4.57132660664074,38.1077343150698,10.1288914413431,27.7973112518588,0.973865386183762,307.338049917422,10.9967972601135,0.668340856847078,9.80851532201334,77.8471650018502,540.949268526632,18.1944616745804,0.0401823079906543,41.0582650589536,0.608265263458257,0.0444442201238511,3.18797275803146,1.73640341199267,1147.22972011953,0.122230538314911,6.16191665587444,321.692060561028,36.3250680444365,1.51471559914405,0.0985094179336678,2.07988430313791,0.0883104403646104,194.155572689063,0.00121175412100623,0.52075550846433,0.00404087136314936,0.184846720758212,203.600805692554,72.3334830812994,302.167404215597,27.0635079288908,0.623164152834271,3.84728977217769,157.884763300125,0.00303988551352816,1.70003204625459,0.304793689207164,1.4248747152194
"Cell274",184.315347579111,0.906004215331643,402.057165648762,24.8874476563302,0.049133138095675,271.826694172815,26.7431083359126,0.00170362637315847,799.545679812695,0.00190437096899632,6.19657790416028e-06,63.6015851084735,53.0760136734836,1.09527329716039,1.58244758398024,4651.71169668137,49.4942372392084,263.87103384482,0.024679217221016,0.622853556934402,0.0178376764324378,0.00184506469003188,34.6705082791647,0.021273312329339,1010.95793832557,3.1260660462967,0.0140202047575279,53.7519683012146,0.125588477813757,2761.76564487359,16.4531805714491,6.18850346582582,2.25221503381398,6777.26027744154,0.292516644710783,0.610759263480215,435.052350727958,6.05750861803451,0.000607705756766185,0.0222203322747138,199611.970923552,0.457580423546105,12180.1723905132,5.49606444074066,226.88737088288,25.2565359295181,0.149609219240146,0.1720060808129,0.0749980605325412,175405.28561842,109.370005655234,0.00300686897895831,12.0889727546634,12364.8441828663,0.00303002114268151,13710.2714058471,0.0029175786222578,42.3955551440165,0.136113101030009,1.83714435475775,13549.2820020096,0.00056347253529016,31.938182137263,0.278695954840965,645.540695085568,0.210986868185575,0.393487980837536,0.0177549739656801,17.8572073232152,0.048030514977227,60.754126094004,0.0264879300412785,36.7182164900699,1.74786932288095,151.572687130886,0.767315803892373,10.094233957616,0.00169079505783491,0.0491903760073489,11.3448533350938,0.00249755098653267,0.176243891162731,0.60516417870487,0.091636257038724,0.408062460249252,4.21488985386033,6952.57559975927,690.663397133943,7.47090713262552,1.82427896000303,0.442886444296175,61569.2366128474,0.00101932946882111,0.00403603155794205,7.64972277398673e-05,0.000628910877908872,309.807958047742,3.52881107352881,3799.0050778359,0.0803527888782254
